frame_id,variant,num_symbols,num_channels,rlgr_encode_ms,rlgr_decode_ms,transfer_to_cpu_ms,transfer_to_gpu_ms,pure_rlgr_encode_ms,pure_rlgr_decode_ms,compressed_size_bytes,correct
201,gpu_256,273355,35,7.628748979186639,8.567116979975253,0.0,0.0,7.628748979186639,8.567116979975253,1627068,True
201,gpu_128,273355,35,7.571702997665852,8.629221003502607,0.0,0.0,7.571702997665852,8.629221003502607,1720179,True
201,gpu_64,273355,35,8.06349198683165,8.400875987717882,0.0,0.0,8.06349198683165,8.400875987717882,1903326,True
201,gpu_32,273355,35,8.90984499710612,8.450658991932869,0.0,0.0,8.90984499710612,8.450658991932869,2063963,True
251,cpu,281268,35,170.4328719933983,192.97543799621053,11.287583998637274,127.14781699469313,159.14528799476102,65.8276210015174,1581762,True
251,gpu_full,281268,35,780.6225800013635,627.0769819966517,0.0,0.0,780.6225800013635,627.0769819966517,1581762,True
251,gpu_8192,281268,35,34.45812501013279,31.134496995946392,0.0,0.0,34.45812501013279,31.134496995946392,1585532,True
251,gpu_4096,281268,35,17.668684013187885,16.947494994383305,0.0,0.0,17.668684013187885,16.947494994383305,1589713,True
251,gpu_2048,281268,35,10.683021013392136,12.252227024873719,0.0,0.0,10.683021013392136,12.252227024873719,1598340,True
251,gpu_1024,281268,35,8.793228975264356,9.88648401107639,0.0,0.0,8.793228975264356,9.88648401107639,1610189,True
251,gpu_512,281268,35,6.88535999506712,8.636070997454226,0.0,0.0,6.88535999506712,8.636070997454226,1639841,True
251,gpu_256,281268,35,7.188572984887287,9.49935000971891,0.0,0.0,7.188572984887287,9.49935000971891,1674225,True
251,gpu_128,281268,35,7.026233011856675,9.382954012835398,0.0,0.0,7.026233011856675,9.382954012835398,1770196,True
251,gpu_64,281268,35,7.5716440042015165,9.19837600667961,0.0,0.0,7.5716440042015165,9.19837600667961,1959672,True
251,gpu_32,281268,35,8.181332988897339,9.298966993810609,0.0,0.0,8.181332988897339,9.298966993810609,2122574,True
